Add_Date,Add_Time,Advantage,Company,Degree,Description,Experience,Finance,Highlights,If_Intern,Income_Max(k),Income_Mid(k),Income_Min(k),Income_Range(k),Industry,Location,Path,Size,Sys_Date,Sys_Time,Tags,Title
20200217,00:00,发展前景好、扁平管理、带薪年假,AKULAKU,本科,"工作职责:
1.#指标体系# 熟练运用数据分析，构建准确能反映服务电商业务特征的指标体系, 并基于业务监控指标体系能定位业务问题 ；
2.#提供数据# 根据日常业务数据及产品和数据建模团队的需求，提供相关数据指标和分析 ；
3.#发现问题# 根据业务发展情况，从数据中发现业务及产品的问题点及机会点，给业务及产品提供相应的方向 ；
4.#数据驱动# 沉淀分析思路与框架， 提炼数据产品需求，与相关团队（如技术开发团队） 协作并推动数据产品的落地 ；
5.#建模合作# 与相关团队协作进行数据建模工作。

任职资格:
任职资格:
岗位需求：
1.#专业背景# 统计、数学、信息技术、生物统计本科以上学历，有3年及以上电商BI工作经验优先；
2.#数据敏感# 良好的数据敏感度,能从海量数据提炼核心结果，有数据分析、挖掘、清洗和建模的经验；
3.#技能要求# 精通excel，熟练运用SQL语句，掌握Python等语言更优，能高效的与数据技术团队进行沟通；
4.#综合能力# 思维逻辑清晰，细心沉稳，英语综合能力能应对工作，最重要是热爱数据分析。",经验3-5年,D轮及以上,“发展前景好、扁平管理、带薪年假”,0,35,26.5,18,18k-35k,"移动互联网,金融",科技园,https://www.lagou.com/jobs/6695029.html?show=432f0d0792554576bd2cf73661f93d47,500-2000人,20200219,10:28:04,MySQL Java,中高级数据分析师
20200217,00:00,"股票期权,精英团队,弹性工作",vivo,本科,"岗位职责:
""1，负责流量运营需求整体策略的提出，通过策略优化提升商业合作产品变现效率；
2，协调和统筹流量整体分配策略，利用数据，分析商业运营效果，制定合理的流量分配规则，确保流量利用效率最大化，并建立整体资源分配效率评价体系；
3，负责营销资源整合，对不同业务变现模式进行研究，探讨各块业务营销资源的分配与合理利用。""

任职资格:
""1，本科及以上学历，数据类相关专业优先；
2，三年以上移动互联网工作经验，具有良好的商业增长意识，理解业务增长关键驱动力，具备较强的数据分析能力及策略制定能力；
3，沟通能力及推动协调能力强；
4，有移动互联网分发渠道相关流量运营工作经验者优先。 """,经验3-5年,不需要融资,"“股票期权,精英团队,弹性工作”",0,80,65.0,50,50k-80k,硬件,宝安区,https://www.lagou.com/jobs/5505916.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:28:26,移动互联网,商业数据分析师
20200217,00:00,"股票期权,精英团队,弹性工作",vivo,本科,"岗位职责:
1，负责流量运营需求整体策略的提出，通过策略优化提升商业合作产品变现效率；
2，协调和统筹流量整体分配策略，利用数据，分析商业运营效果，制定合理的流量分配规则，确保流量利用效率最大化，并建立整体资源分配效率评价体系；
3，负责营销资源整合，对不同业务变现模式进行研究，探讨各块业务营销资源的分配与合理利用。

任职资格:
1，本科及以上学历，数据类相关专业优先；
2，三年以上移动互联网工作经验，具有良好的商业增长意识，理解业务增长关键驱动力，具备较强的数据分析能力及策略制定能力；
3，沟通能力及推动协调能力强；
4，有移动互联网分发渠道相关流量运营工作经验者优先。 
5，有带团队经验更佳；",经验5-10年,不需要融资,"“股票期权,精英团队,弹性工作”",0,80,60.0,40,40k-80k,硬件,新安,https://www.lagou.com/jobs/6474297.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:29:07,数据分析,商业数据分析经理
20200217,00:00,股票期权 精英团队 弹性工作,vivo,本科,"岗位职责：
1、负责互联网业务（官网APP、商城运营、账号、积分、会员、v粉卡、海外浏览器等）的运营数据分析工作；
2、配合产品运营和上线需求，完成数据分析需求支撑；
3、完成例行数据分析工作，跟踪业务发展状况，通过数据分析及时反映业务问题；
4、独立规划并推动数据分析专项，推动用户增长实验，通过数据分析实现业务增长目标；
5、梳理业务的运营数据体系，推动业务数据仓库及BI数据产品建设；
6、探索和引入创新的数据分析方法论，培养和辅导初级员工开展工作；
7、对组织绩效目标负责，推动组织职能优化、流程制度建设。
任职要求：
1、本科及以上学历，统计学、计算机、经济学、数学等相关专业；
2、至少3年以上运营数据分析、数据挖掘、增长分析等相关岗位的经验； 
3、具备优秀的数据分析能力，掌握常用算法，能通过数据分析、模型构建、数据预测等方式解决业务问题
4、具备优秀的业务理解力、逻辑思考力、问题解决力，能够对产品的运营问题进行系统化的思考和分析，能独立承担复杂的数据分析任务；
5、熟练使用excel，具备优秀的PPT撰写和汇报能力；
6、掌握SQL语言、R语言、Hive、Python、shell脚本等数据分析相关语言工具；
7、沟通能力良好，富有团队精神，敢于承担，乐于分享，具有优秀的目标管理能力和自我驱动力；
8、有跨部门、公司级项目主导经验者优先；有互联网业务相关从业经验者优先；
9、有辅导大学毕业生或培养新人经验者优先；",经验3-5年,不需要融资,“股票期权 精英团队 弹性工作”,0,60,45.0,30,30k-60k,硬件,新安,https://www.lagou.com/jobs/6468418.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:29:52,移动互联网 数据分析,运营数据分析师
20200218,00:00,弹性工作，补充医疗保险、企业年假,腾讯,本科,"岗位职责：
1、根据内容播放数据、用户行为等数据进行业务分析，帮助业务快速优化；
2、从业务需求出发，推动上报、中间表、系统数据能力落地；
3、建设业务分析模型，不断评估和优化业务分析模型；
4、基于对内容、产品和工业的认知，定期输出对版权合作、运营策略等有价值的分析报告；
5、参与建设数据产品平台建设，满足业务系统化数据需求；
任职要求：
1、本科及以上学历，数学、统计学、计算机相关专业优先，对数据分析有强烈兴趣者优先；
2、有3年以上互联网行业数据分析、数据平台建设工作经验，文娱内容公司数据分析经验或大型互联网数据建模分析经验者优先；
3、有过数据治理、数据平台建设经验，能从业务数据出发，挖掘数据业务细节和数据之间的联系；4、熟练SQL/SAS/SPSS分析工具",经验3-5年,上市公司,“弹性工作，补充医疗保险、企业年假”,0,40,30.0,20,20k-40k,社交,南山区,https://www.lagou.com/jobs/6655650.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:30:19,大数据 SQL SPSS,高级/资深数据分析师
20200218,00:00,大数据人工智能；名校系大牛；技术氛围浓,一面数据,本科,"负责对接用户需求，进行数据探索和挖掘；
根据用户需求交付PPT、报告、Dashboard等多种形式的数据洞察。

任职要求：
自我驱动力强，对反常识的数据具有好奇心和探索欲；
学习能力强，在一面数据分析师有接触到多行业客户的机会，数据分析师需要有快速学习行业知识和沉淀的能力；
沟通能力强，能够高效理解用户的需求，从其真正需求出发，管控期望达成目标；能够与内部工程师进行有效沟通，具有推进项目的能力；
表达能力强，能将零散的洞察聚合成对用户行而有效的方案，熟练使用PPT；
责任心强，保质保量完成负责项目；
有一定的技术背景，熟练使用SQL，对数据库具有一定的理解，对Python、Tableau、SPSS有所接触。

关于我们：
我们是一个年轻的数据科学团队，希望通过技术改变商业世界，实现数据驱动的精细化研究、运营与决策。我们的产品正在持续服务国内外**的企业，包括多家大型快消企业，时尚大牌，国际一线汽车厂商，以及**对冲基金；
我们团队里有许多**的开发者和数据科学家，来自腾讯、百度、快播、华为、BCG、麦肯锡，毕业于海内外**高校；
我们获得了来自**投资机构的三轮投资，资金充足，处在高速发展的上升期。但我们仍然是一个小公司，你的加入仍然可以对公司的发展轨迹产生明显的影响和贡献。

公司福利：
有竞争力的薪酬：工资、一年两次调薪机会、五险一金、年终奖、节假日福利、生日礼物等。既有情怀，又有“钱”途；
合理的工作时间：我们有弹性工作时间制度，并追求使用技术去高效解决问题，不提倡加班；
团队活动：YiMBA系列课程、每周的篮球和羽毛球运动，每周分享会，每月聚餐、生日会等。我们是一个有凝聚力的团队；
年度体检：豪华体检，健康强壮的身体是工作的基础；
零食饮料：不间断的供应丰富优质的零食饮料；
年度旅游：前脚去泰国后脚去巴厘岛，随着团队的壮大，以后能去得更远；
舒适的工作环境：我们有一个漂亮的办公室，开放式的设计和十分开阔壮观的窗景
... ....",经验1年以下,A轮,“大数据人工智能；名校系大牛；技术氛围浓”,0,15,11.5,8,8k-15k,"移动互联网,数据服务",南山区,https://www.lagou.com/jobs/5523134.html?show=432f0d0792554576bd2cf73661f93d47,50-150人,20200219,10:30:53,大数据,数据分析师(商业方向，初级）
20200218,00:00,平台大,腾讯,本科,"岗位职责：    
负责QQ看点业务的数据分析、用户行为数据分析、数据工具设计开发等工作； 分析业务基础数据和用户行为数据，从中发现问题、研究问题并探索解决方案，并将实验分析结果转化为可行的产品和运营策略；
    岗位要求：    
本科以上学历，计算机、统计学等相关专业；1年以上工作经验； 
具有良好的数据敏感度和丰富的数据挖掘项目操作经验；
熟悉常见的数据挖掘分析、推荐相关算法； 
扎实的数据结构及算法功底，优秀的工程实现能力； 
熟悉Linux；熟练掌握C/C++或Python或Java等编程语言；
熟练掌握SQL或其他数据库语言； 
有海量数据处理经验，如Hive、Hadoop、Storm、Spark、Flink等； 
优秀的分析和解决问题的能力，富有好奇心，对挑战性问题充满激情；
具有良好的学习能力、沟通能力、团队合作意识； 

加分项： 熟悉机器学习、自然语言处理等相关技术； 有搜索、推荐或广告系统相关算法工作经验者优先；
   ",经验1-3年,上市公司,“平台大”,0,40,30.0,20,20k-40k,社交,南山区,https://www.lagou.com/jobs/6500205.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:31:17,Hive ETL MySQL Hadoop,PCG09-QQ看点数据分析工程师（深圳/北京）
20200218,00:00,大数据人工智能；名校系大牛；技术氛围浓,一面数据,本科,"与资深分析师合作，撰写、交付分析报告；
协助维护公司内部数据，监控问题并跟进解决；
负责与公司合作伙伴日常沟通和关系维护工作。

任职要求：
熟练使用 Excel 和 PowerPoint，能熟练使用 SQL 和 Tableau 者优先；
本科及以上学历，至少能实习两个月以上（请在简历上标明实习时长及一周几天）；
有良好的沟通能力，做事认真、负责、有耐心，有较强的服务意识、团队合作意识和主观能动性。

关于我们：
我们是一个年轻的数据科学团队，希望通过技术改变商业世界，实现数据驱动的精细化研究、运营与决策。我们的产品正在持续服务国内外**的企业，包括多家大型快消企业，时尚大牌，国际一线汽车厂商，以及**对冲基金；
我们团队里有许多**的开发者和数据科学家，来自腾讯、百度、快播、华为、BCG、麦肯锡，毕业于海内外**高校；
我们获得了来自**投资机构的三轮投资，资金充足，处在高速发展的上升期。但我们仍然是一个小公司，你的加入仍然可以对公司的发展轨迹产生明显的影响和贡献。

公司福利：
有竞争力的薪酬：工资、一年两次调薪机会、五险一金、年终奖、节假日福利、生日礼物等。既有情怀，又有“钱”途；
合理的工作时间：我们有弹性工作时间制度，并追求使用技术去高效解决问题，不提倡加班；
团队活动：YiMBA系列课程、每周的篮球和羽毛球运动，每周分享会，每月聚餐、生日会等。我们是一个有凝聚力的团队；
年度体检：豪华体检，健康强壮的身体是工作的基础；
零食饮料：不间断的供应丰富优质的零食饮料；
年度旅游：前脚去泰国后脚去巴厘岛，随着团队的壮大，以后能去得更远；
舒适的工作环境：我们有一个漂亮的办公室，开放式的设计和十分开阔壮观的窗景

... ....",经验应届毕业生,A轮,“大数据人工智能；名校系大牛；技术氛围浓”,0,6,4.5,3,3k-6k,"移动互联网,数据服务",南山区,https://www.lagou.com/jobs/6197469.html?show=432f0d0792554576bd2cf73661f93d47,50-150人,20200219,10:31:49,大数据,数据分析师
20200218,00:00,大数据人工智能；名校系大牛；技术氛围浓,一面数据,本科,"负责对接汽车客户需求，进行数据探索和挖掘；
根据用户需求交付PPT、报告、Dashboard等多种形式的数据洞察。

任职要求：
有汽车行业相关背景或者热爱汽车行业；
具有良好的英文沟通和写作能力；
自我驱动力强，对反常识的数据具有好奇心和探索欲；
沟通能力强，能够高效理解用户的需求，从其真正需求出发，管控期望达成目标；能够与内部工程师进行有效沟通，具有推进项目的能力；
表达能力强，能将零散的洞察聚合成对用户行而有效的方案，熟练使用PPT；
责任心强，保质保量完成负责项目；
有一定的技术背景，熟练使用SQL。

关于我们：
我们是一个年轻的数据科学团队，希望通过技术改变商业世界，实现数据驱动的精细化研究、运营与决策。我们的产品正在持续服务国内外**的企业，包括多家大型快消企业，时尚大牌，国际一线汽车厂商，以及**对冲基金；
我们团队里有许多**的开发者和数据科学家，来自腾讯、百度、快播、华为、BCG、麦肯锡，毕业于海内外**高校；
我们获得了来自**投资机构的三轮投资，资金充足，处在高速发展的上升期。但我们仍然是一个小公司，你的加入仍然可以对公司的发展轨迹产生明显的影响和贡献。

公司福利：
有竞争力的薪酬：工资、一年两次调薪机会、五险一金、年终奖、节假日福利、生日礼物等。既有情怀，又有“钱”途；
合理的工作时间：我们有弹性工作时间制度，并追求使用技术去高效解决问题，不提倡加班；
团队活动：YiMBA系列课程、每周的篮球和羽毛球运动，每周分享会，每月聚餐、生日会等。我们是一个有凝聚力的团队；
年度体检：豪华体检，健康强壮的身体是工作的基础；
零食饮料：不间断的供应丰富优质的零食饮料；
年度旅游：前脚去泰国后脚去巴厘岛，随着团队的壮大，以后能去得更远；
舒适的工作环境：我们有一个漂亮的办公室，开放式的设计和十分开阔壮观的窗景
... ....",经验不限,A轮,“大数据人工智能；名校系大牛；技术氛围浓”,0,15,11.5,8,8k-15k,"移动互联网,数据服务",南山区,https://www.lagou.com/jobs/5523109.html?show=432f0d0792554576bd2cf73661f93d47,50-150人,20200219,10:32:14,大数据,数据分析师（汽车行业）
20200218,00:00,平台大,腾讯,本科,"岗位职责：    
1、负责看点、QQ浏览器等腾讯信息流产品的数据分析，及基础数据工具的完善建设等； 
2、分析定位垂类内容建设、推荐分发环节中存在的问题并给出解决方案，协同推进优化； 
3、通过数据分析，寻找行业垂类机会、用户痛点，发现有提升潜力的垂类，并驱动发掘
    岗位要求：    
1、熟练使用Excel、精通SQL，至少可以熟练使用一种数据可视化分析工具； 
2、懂内容推荐策略，体系化了解内容从入库到最终消费整个流程的各个环节； 
3、有产品意识，懂内容，或拥有知名的资讯类产品数据分析经验者优先考虑
   ",经验1-3年,上市公司,“平台大”,0,40,30.0,20,20k-40k,社交,南山区,https://www.lagou.com/jobs/6500367.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:32:39,SQL 数据分析 可视化,PCG09-信息流产品高级数据分析师（深圳/北京）
20200216,00:00,绩效激励 东南亚独角兽,AKULAKU,本科,"工作职责:
1. 负责日常业务监控体系，包括业务全流程/风控策略/贷后表现数据指标监控， 定期以报告形式对业务&风控情况作出输出汇报；
2. 维护&优化业务中采集各类型特征：包括数据采集，加工逻辑， 使用场景等；制定日常特征监控报告，并定期根据数据表现给出策略/模型一定数据应用建议；
3. 协助搭建数据集市，构建数据宽表，不断挖掘用户画像等各维度特征共各业务方使用；
4. 定期对风险策略/模型效果/产品盈利性 进行数据分析复盘，并根据分析结果，指出潜在问题&风险，并提出解决方案.
任职资格:
1. 一类本科及以上学历，数理统计等相关专业背景优先；
2. 1-3年互联网企业数据分析经验，有互联网信贷方面分析经验优先；
3. 精通 hive sql, 熟练使用python SAS R spark 等一种语言进行数据分析处理；
4. 掌握统计学方法与工具，熟悉模型的统计检验相关方法；
5. 逻辑清晰，主动进取，较强的沟通能力，善于团队合作。",经验1-3年,D轮及以上,“绩效激励 东南亚独角兽”,0,20,15.0,10,10k-20k,"移动互联网,金融",南山区,https://www.lagou.com/jobs/6754374.html?show=432f0d0792554576bd2cf73661f93d47,500-2000人,20200219,10:33:06,风控 分析师,风控数据分析师(J10532)
20200218,00:00,大数据人工智能；名校系大牛；技术氛围浓,一面数据,本科,"与资深分析师合作，撰写、交付分析报告；
协助维护公司内部数据，监控问题并跟进解决；
负责与公司合作伙伴日常沟通和关系维护工作。

任职要求：
熟练使用 Excel 和 PowerPoint，能熟练使用 SQL 和 Tableau 者优先；
本科及以上学历，至少实习两个月以上（请在简历上标明实习时长及一周几天）；
有良好的沟通能力，做事认真、负责、有耐心，有较强的服务意识、团队合作意识和主观能动性。

关于我们：
我们是一个年轻的数据科学团队，希望通过技术改变商业世界，实现数据驱动的精细化研究、运营与决策。我们的产品正在持续服务国内外**的企业，包括多家大型快消企业，时尚大牌，国际一线汽车厂商，以及**对冲基金；
我们团队里有许多**的开发者和数据科学家，来自腾讯、百度、快播、华为、BCG、麦肯锡，毕业于海内外**高校；
我们获得了来自**投资机构的三轮投资，资金充足，处在高速发展的上升期。但我们仍然是一个小公司，你的加入仍然可以对公司的发展轨迹产生明显的影响和贡献。

公司福利：
有竞争力的薪酬：工资、一年两次调薪机会、五险一金、年终奖、节假日福利、生日礼物等。既有情怀，又有“钱”途；
合理的工作时间：我们有弹性工作时间制度，并追求使用技术去高效解决问题，不提倡加班；
团队活动：YiMBA系列课程、每周的篮球和羽毛球运动，每周分享会，每月聚餐、生日会等。我们是一个有凝聚力的团队；
年度体检：豪华体检，健康强壮的身体是工作的基础；
零食饮料：不间断的供应丰富优质的零食饮料；
年度旅游：前脚去泰国后脚去巴厘岛，随着团队的壮大，以后能去得更远；
舒适的工作环境：我们有一个漂亮的办公室，开放式的设计和十分开阔壮观的窗景

... ....",经验应届毕业生,A轮,“大数据人工智能；名校系大牛；技术氛围浓”,1,6,4.5,3,3k-6k,"移动互联网,数据服务",南山区,https://www.lagou.com/jobs/6407877.html?show=432f0d0792554576bd2cf73661f93d47,50-150人,20200219,10:33:34,大数据,数据分析师（实习）
20200218,00:00,免费班车；员工食堂；健身房；鹅厂福利,腾讯,本科,"工作内容：
    1、负责企业发展部数据分析工作，通过数据挖掘、大数据处理、数据分析等技术，对运营数据进行挖掘与分析，对模型进行优化；
    2、负责根据不同的算法模型，上报业务需要的统计数据，协助各种算法的实施。    

岗位要求：
    1.   计算机、数学、统计、数据挖掘等相关专业本科及以上学历，5年以上数据挖掘相关项目经历；
    2. 熟练掌握python/java/C++/Scala等至少一种编程语言；
    3. 掌握扎实的数据挖掘，机器学习理论知识，能够根据不同情况调整和运用逻辑回归、分类、聚类等算法；
    4. 善于在大数据中挖掘价值，具有良好的数据敏感度和丰富的数据挖掘项目操作经验，熟练使用hadoop、spark生态系统组件；
    6. 较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识，有团队管理经验者优先；
    7. 有音乐领域个性化推荐相关经验者尤佳；    ",经验不限,上市公司,“免费班车；员工食堂；健身房；鹅厂福利”,0,40,30.0,20,20k-40k,社交,南山区,https://www.lagou.com/jobs/6114830.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:34:05,移动互联网 数据挖掘 数据分析,腾讯音乐数据分析高级工程师
20200218,00:00,六险一金,字节跳动,本科,"职位职责：
1、负责业务指标体系建设；
2、负责日常业务运营数据分析，多维度/多模型地全面刻画业务数据状态；
3、负责从海量用户产生的海量数据中深入统计分析，挖掘用户行为，挖掘用户属性。
职位要求：
1、本科以上学历，计算机、数据专业优先；
2、熟悉hive，spark等大数据开发工具；
3、熟悉sql, tableau等数据处理和分析工具；
4、数据逻辑清晰，沟通能力强，业务理解能力强；
5、有构建数据仓库经验者优先；
6、有构建数据仓库、BI应用、互联网行业数据挖掘分析经验者优先;",经验1-3年,C轮,“六险一金”,0,40,30.0,20,20k-40k,文娱丨内容,南山区,https://www.lagou.com/jobs/6764821.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:34:33,扁平管理 弹性工作 大厨定制三餐 就近租房补贴,数据分析师 — 创新工具
20200218,00:00,年终多薪，技术实力强,腾讯,硕士,"岗位要求：    
1. 计算机、统计、数据科学或者相关专业本科以上学历， 硕士、博士优先；
2. 优秀的逻辑思维能力，沟通表达能力，方案输出与展示能力，有跨部门合作经验优先；
3. 良好的统计分析基础，较高的数据敏感性，有数据分析师工作背景优先；
4. 熟练使用Python，熟悉 Hadoop、Storm、Spark 优先；
5. 熟练使用常用的机器学习、数据挖掘算法； 
6. 善于沟通，工作积极主动，责任心强，具备良好的团队协作能力与承压能力；
7. 有广告相关背景优先，有垂直行业从业经验者优先。
    岗位职责：    
1. 面向KA广告主，提供精准挖掘、洞察分析与定制化建模服务，协助各行业构建营销解决方案，提升广告主满意度；
2. 为洞察类标签制作、洞察能力&定制化建模能力落地产品化，提供预研支持与可行性论证；
3. 面向智慧零售场景，提供案例服务与数据解决方案研究；
4. 提供的服务与产品化预研内容包括但不限于：
（洞察标签类）心理学标签挖掘；
（洞察能力类）品牌竞争分析、品牌观点挖掘、广告触媒分析、人群圈层；
（定制化建模类）销售线索打分、换机概率预估、流失用户建模、拉新用户建模；
（智慧零售类）门店客流分析、小区地推分析、商业决策分析。
   ",经验3-5年,上市公司,“年终多薪，技术实力强”,0,35,30.0,25,25k-35k,社交,南油,https://www.lagou.com/jobs/6813634.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:34:58,数据分析,腾讯广告数据分析工程师（深圳）
20200218,00:00,扁平管理，过亿用户，职业大牛,字节跳动,本科,"职位职责：
1、整体负责字节跳动旗下产品的各项数据分析相关工作；
2、对互联网某几项领域有深入的了解，能从行业趋势和产品形态等角度，给业务方方向与业务模式的建议；
3、针对具体的业务问题，独立设计和开发能实际解决业务问题的模型，并推动落地，解决业务问题；
4、全面分析各项影响产品提升与增长的因素，各项业务细节，结合业务方向，给出可落地的整体的产品优化方案；
5、与产品，运营，研发等配合。推进优化方案落地执行，带来业务的实际提升增长。

职位要求：
1、好奇心强，求知欲强，有钻研探索精神，对数据分析有强烈兴趣者优先；
2、有过成功业务优化经验者优先；
3、有互联网公司数据分析，产品经理，运营经理，策略经理等多方面经验者优先；
4、创新能力强，面对业务上各种新问题，能创造性的发明新的分析优化方案者优先；
5、性格严谨细致认真；
6、较强的模型设计与优化能力；
7 、有团队管理经验优先。",经验不限,C轮,“扁平管理，过亿用户，职业大牛”,0,70,52.5,35,35k-70k,文娱丨内容,南山区,https://www.lagou.com/jobs/5799371.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:35:34,数据分析,数据分析专家
20200218,00:00,六险一金，弹性工作，免费三餐，餐补,字节跳动,本科,"职位职责：
1、根据用户行为等数据进行业务分析，帮助业务快速提升；
2、建设业务分析模型，不断评估和优化业务分析模型。
3、支持业务上各种统计分析需求。

职位要求：
1、数学、统计学、计算机相关专业优先，对数据分析有强烈兴趣者优先；
2、有IT大数据分析经验，有大型互联网公司数据分析经验、互联网数据建模分析经验者优先；
3、有一线产品或运营业务优化经验者优先；
4、精通 SQL，熟练使用 R/Python 进行数据清洗、分析；
5、能快速理解业务，发掘业务细节和数据之间的联系；
6、掌握 Tableau 等 BI 工具尤佳。",经验1-3年,C轮,“六险一金，弹性工作，免费三餐，餐补”,0,30,22.5,15,15k-30k,文娱丨内容,宝安区,https://www.lagou.com/jobs/5696075.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:36:05,数据分析,数据分析师
20200217,00:00,发展平台广阔，福利待遇良好，企业氛围和善,腾讯,本科,"【岗位要求】
1、本科及以上学历，计算机、统计、数学、通信等理工类相关专业；
2、熟悉数据库、数据仓库，有海量数据处理经验，熟练使用mysql和hsql
3、有扎实的编程能力和坚实的工程能力，熟悉python，hadoop, hive，spark等；
4、精通至少一门编程语言，熟练运用各种常用算法和数据结构，有独立的实现能力 ；?
5、熟悉机器学习、数据挖掘、数据分析、分布式计算至少某一方面，有较深的理论研究和实践经验优先；
6、对数据敏感，善于从数据中发现疑点，具有推荐系统、社交、社区、短视频等相关工作经验优先；
7、熟悉增长黑客(Growth Hacking)，或对此有强烈兴趣者优先。

【岗位职责】
1、负责在以用户增长为导向的短视频产品中，推进数据分析工作，规划搭建数据指标体系和分析体系，以强数据导向推动短视频的增长目标；
2、拆解用户增长、留存、拉新、转化、ARPU 提升等细分目标，和产品、工程、算法团队配合,深度参与短视频产品需求讨论，功能定义等，制定数据需求和策略，安排优先级；
3、深入理解业务，围绕数据分析搭建完善的数据服务，驱动业务的发展；
4、分析用户行为、趋势以及大量AB测试小流量实验结果数据，充分利用机器学习对多维数据（PV,UV,时长等）关联分析。",经验1-3年,上市公司,“发展平台广阔，福利待遇良好，企业氛围和善”,0,40,30.0,20,20k-40k,社交,南山区,https://www.lagou.com/jobs/6245345.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:36:35,移动互联网 大数据 MySQL 数据挖掘 Spark 数据分析,数据分析-增长
20200217,00:00,发展平台广阔，福利待遇良好，企业氛围和善,腾讯,本科,"【岗位要求】
1、本科及以上学历，计算机、统计、数学、通信等理工类相关专业；
2、熟悉数据库、数据仓库，有海量数据处理经验，熟练使用mysql和hsql
3、有扎实的编程能力和坚实的工程能力，熟悉python，hadoop, hive，spark等；
4、精通至少一门编程语言，熟练运用各种常用算法和数据结构，有独立的实现能力 ；?
5、熟悉机器学习、数据挖掘、数据分析、分布式计算至少某一方面，有较深的理论研究和实践经验优先；
6、对数据敏感，善于从数据中发现疑点，具有推荐系统、社交、社区、短视频等相关工作经验优先；
7、熟悉增长黑客(Growth Hacking)，或对此有强烈兴趣者优先。

【岗位职责】
1、负责在以用户增长为导向的短视频产品中，推进数据分析工作，规划搭建数据指标体系和分析体系，以强数据导向推动短视频的增长目标；
2、拆解用户增长、留存、拉新、转化、ARPU 提升等细分目标，和产品、工程、算法团队配合,深度参与短视频产品需求讨论，功能定义等，制定数据需求和策略，安排优先级；
3、深入理解业务，围绕数据分析搭建完善的数据服务，驱动业务的发展；
4、分析用户行为、趋势以及大量AB测试小流量实验结果数据，充分利用机器学习对多维数据（PV,UV,时长等）关联分析。",经验1-3年,上市公司,“发展平台广阔，福利待遇良好，企业氛围和善”,0,40,30.0,20,20k-40k,社交,南山区,https://www.lagou.com/jobs/6245345.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:37:42,移动互联网 大数据 MySQL 数据挖掘 Spark 数据分析,数据分析-增长
20200217,00:00,鹅厂大平台 同事牛人多,腾讯,本科,"岗位职责：
1. 主导增长数据分析项目； 2. 根据增长业务节奏，给出数据支持节奏，有力支持业务； 3. 从需求出发，推动上报，中间表，系统数据能力落地； 4. 建设指标监控体系，有效解释数据异动； 5. 建设增长数据系统，提供系统化的数据分析能力，满足业务需求； 5. 定期输出数据分析报告，提出产品/推荐/增长/内容等方向的优化点；
岗位要求：
1. 本科及以上学历； 2. 有2年以上互联网行业数据工作经验；3.扎实的数据开发和编码技能 ；4.有过数据治理、数据平台、数据分析经验； 5. 很好的业务和产品理解能力； 6. 熟练使用SQL/HIVE/SAS/SPSS/R/Python;",经验3-5年,上市公司,“鹅厂大平台 同事牛人多”,0,30,22.5,15,15k-30k,社交,南油,https://www.lagou.com/jobs/6498982.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:38:17,数据分析 SQL,数据分析师
20200217,00:00,大平台 给力薪酬 组织氛围好,OPPO,本科,"岗位职责：
1、负责海外业务部各业务的海量数据分析工作；
2、设计产品的数据上报规范，搭建产品的用户行为数据指标体系, 为海外产品和运营提供数据支撑；
3、构建海外用户画像体系建设和精细化数据运营体系；
4、探索产品生命周期、产品健康指数、产品增长机会等；
5、自驱开展专题数据研究，通过数据驱动产品体验优化和用户增长以及相关数据产品的建设。

岗位要求：
1、本科及以上学历，三年以上工作经验，计算机科学、数据科学、机器学习、统计学、应用数学等领域优先；
2、参与过完整的数据采集、数据清洗整理、分析和建模工作者优先；
3、熟练使用SQL，Hive，spark等技术，了解Hadoop工作原理；
4、熟悉使用python，shell等语言；
5、熟悉统计学以及机器学习常用的算法；
6、数据敏感，有良好的逻辑思维能力，较强的沟通能力和团队合作精神，勇于承担工作压力。",经验3-5年,不需要融资,“大平台 给力薪酬 组织氛围好”,0,30,22.5,15,15k-30k,硬件,南山区,https://www.lagou.com/jobs/6402335.html?show=432f0d0792554576bd2cf73661f93d47,2000人以上,20200219,10:38:40,移动互联网,数据分析工程师
